Magnetic,PlasmaCurrent,Elongation,Triangularity,Beta,Density,W,T
12.5,7.75,1.96,0.55,1.3,55.0,2988.7000000000003,2988.7000000000003
12.5,7.75,1.96,0.37,1.05,55.0,2335.7999999999997,2335.7999999999997
12.5,5.25,1.96,0.49,1.05,55.0,2457.5,2457.5
12.5,4.0,1.82,0.37,1.05,55.0,1644.0,1644.0
12.5,5.25,1.75,0.37,0.8,55.0,2136.0,2136.0
12.5,9.0,1.75,0.43,0.8,55.0,1440.5,1440.5
12.5,7.75,1.89,0.37,1.55,55.0,2505.3,2505.3
12.5,6.5,1.82,0.43,1.55,55.0,2616.2000000000003,2616.2000000000003
12.5,7.75,1.96,0.37,0.8,55.0,2265.0,2265.0
12.5,7.75,1.82,0.43,0.8,55.0,2554.7,2554.7
12.5,7.75,1.75,0.55,1.05,55.0,1277.5,1277.5
12.5,6.5,1.89,0.37,1.55,55.0,2357.9,2357.9
12.5,9.0,1.75,0.49,1.05,55.0,1480.1,1480.1
12.5,9.0,1.96,0.43,1.05,55.0,2679.9,2679.9
12.5,7.75,1.96,0.49,1.05,55.0,2757.8999999999996,2757.8999999999996
12.5,9.0,1.96,0.43,0.8,55.0,2667.4,2667.4
12.5,5.25,1.96,0.37,0.8,55.0,2023.6000000000001,2023.6000000000001
12.5,9.0,1.89,0.37,1.55,55.0,2653.5,2653.5
12.5,4.0,1.82,0.55,1.55,55.0,2280.2,2280.2
12.5,9.0,1.75,0.43,1.3,55.0,1603.8,1603.8
12.5,6.5,1.89,0.55,0.8,55.0,2779.2,2779.2
12.5,9.0,1.89,0.43,1.55,55.0,2851.5,2851.5
12.5,9.0,1.96,0.37,0.8,55.0,2417.6000000000004,2417.6000000000004
12.5,4.0,1.82,0.43,1.3,55.0,1893.5,1893.5
12.5,7.75,1.75,0.49,1.3,55.0,1611.6,1611.6
12.5,6.5,1.82,0.55,1.3,55.0,2939.0,2939.0
12.5,4.0,1.89,0.43,1.55,55.0,1913.2,1913.2
12.5,7.75,1.82,0.49,1.55,55.0,3033.7999999999997,3033.7999999999997
12.5,6.5,1.82,0.49,1.55,55.0,2813.6,2813.6
12.5,9.0,1.96,0.49,1.55,55.0,2970.5,2970.5
12.5,6.5,1.96,0.49,1.55,55.0,2644.1,2644.1
12.5,4.0,1.75,0.37,1.3,55.0,1657.1,1657.1
12.5,4.0,1.75,0.43,1.3,55.0,1891.7,1891.7
12.5,7.75,1.89,0.37,0.8,55.0,2380.7999999999997,2380.7999999999997
12.5,4.0,1.75,0.55,1.05,55.0,2240.6000000000004,2240.6000000000004
12.5,6.5,1.75,0.55,1.05,55.0,1528.7,1528.7
12.5,7.75,1.82,0.55,1.05,55.0,3166.9,3166.9
12.5,9.0,1.82,0.55,0.8,55.0,1559.9,1559.9
12.5,5.25,1.96,0.49,0.8,55.0,2416.1000000000004,2416.1000000000004
12.5,4.0,1.82,0.43,1.05,55.0,1876.6000000000001,1876.6000000000001
12.5,7.75,1.75,0.49,0.8,55.0,1306.8,1306.8
12.5,7.75,1.96,0.43,1.55,55.0,2694.3,2694.3
12.5,9.0,1.89,0.37,0.8,55.0,2484.3,2484.3
12.5,6.5,1.96,0.43,1.05,55.0,2402.8,2402.8
12.5,5.25,1.89,0.55,1.3,55.0,2701.9,2701.9
12.5,5.25,1.75,0.55,1.3,55.0,2826.2,2826.2
12.5,7.75,1.75,0.37,1.3,55.0,2577.2,2577.2
12.5,6.5,1.75,0.43,1.3,55.0,2627.3,2627.3
12.5,6.5,1.89,0.49,0.8,55.0,2567.0,2567.0
12.5,6.5,1.82,0.43,1.3,55.0,2575.2999999999997,2575.2999999999997
12.5,6.5,1.82,0.37,1.55,55.0,2426.2000000000003,2426.2000000000003
12.5,7.75,1.89,0.49,0.8,55.0,2850.1,2850.1
12.5,7.75,1.82,0.37,1.3,55.0,2549.6,2549.6
12.5,5.25,1.82,0.43,1.3,55.0,2411.9,2411.9
12.5,5.25,1.75,0.49,1.05,55.0,2594.7,2594.7
12.5,4.0,1.82,0.37,1.3,55.0,1659.1,1659.1
12.5,4.0,1.75,0.49,1.3,55.0,2027.2,2027.2
12.5,7.75,1.82,0.49,1.3,55.0,3091.7,3091.7
12.5,7.75,1.96,0.49,1.3,55.0,2772.4,2772.4
12.5,6.5,1.89,0.49,1.05,55.0,2639.9,2639.9
12.5,5.25,1.82,0.43,1.55,55.0,2428.0,2428.0
12.5,4.0,1.82,0.43,1.55,55.0,1910.1999999999998,1910.1999999999998
12.5,9.0,1.82,0.43,1.55,55.0,2961.0,2961.0
12.5,7.75,1.75,0.43,1.3,55.0,2740.3,2740.3
12.5,5.25,1.96,0.37,1.3,55.0,2150.1,2150.1
12.5,6.5,1.82,0.55,0.8,55.0,2843.6,2843.6
12.5,7.75,1.75,0.43,1.55,55.0,2752.3,2752.3
12.5,4.0,1.89,0.43,1.3,55.0,1895.3,1895.3
12.5,4.0,1.75,0.55,0.8,55.0,2225.9,2225.9
12.5,6.5,1.89,0.37,0.8,55.0,2199.9,2199.9
12.5,4.0,1.82,0.37,1.55,55.0,1673.8999999999999,1673.8999999999999
12.5,7.75,1.96,0.55,1.55,55.0,3082.8,3082.8
12.5,4.0,1.75,0.43,0.8,55.0,1860.2,1860.2
12.5,5.25,1.75,0.55,1.05,55.0,2783.6,2783.6
12.5,5.25,1.82,0.49,0.8,55.0,2463.2000000000003,2463.2000000000003
12.5,6.5,1.75,0.43,1.55,55.0,2640.8,2640.8
12.5,6.5,1.96,0.55,0.8,55.0,2842.6,2842.6
12.5,6.5,1.89,0.55,1.3,55.0,2876.0,2876.0
12.5,7.75,1.96,0.49,1.55,55.0,2822.9,2822.9
12.5,5.25,1.75,0.37,1.55,55.0,2177.2999999999997,2177.2999999999997
12.5,7.75,1.89,0.43,1.3,55.0,2645.7999999999997,2645.7999999999997
12.5,6.5,1.75,0.49,1.3,55.0,2826.1,2826.1
12.5,6.5,1.82,0.55,1.05,55.0,2891.1,2891.1
12.5,4.0,1.82,0.49,1.05,55.0,2010.6999999999998,2010.6999999999998
12.5,6.5,1.75,0.43,0.8,55.0,2494.0,2494.0
12.5,7.75,1.82,0.37,1.55,55.0,2561.6,2561.6
12.5,9.0,1.89,0.55,1.55,55.0,3352.6,3352.6
12.5,5.25,1.96,0.55,1.05,55.0,2582.6,2582.6
12.5,7.75,1.82,0.49,0.8,55.0,2850.1,2850.1
12.5,6.5,1.75,0.43,1.05,55.0,2560.5,2560.5
12.5,6.5,1.96,0.37,1.55,55.0,2313.4,2313.4
12.5,6.5,1.75,0.55,1.55,55.0,2072.6,2072.6
12.5,6.5,1.89,0.55,1.05,55.0,2827.4,2827.4
12.5,9.0,1.96,0.49,0.8,55.0,2847.5,2847.5
12.5,5.25,1.75,0.43,0.8,55.0,2380.3,2380.3
12.5,9.0,1.75,0.43,1.05,55.0,1521.9,1521.9
12.5,6.5,1.96,0.49,1.05,55.0,2554.1,2554.1
12.5,9.0,1.96,0.55,1.05,55.0,3101.6,3101.6
12.5,4.0,1.82,0.37,0.8,55.0,1628.9,1628.9
12.5,4.0,1.75,0.43,1.55,55.0,1907.5,1907.5
12.5,7.75,1.75,0.43,0.8,55.0,1513.3000000000002,1513.3000000000002
12.5,6.5,1.75,0.37,1.3,55.0,2434.8,2434.8
12.5,7.75,1.89,0.49,1.05,55.0,2864.2,2864.2
12.5,5.25,1.75,0.49,1.55,55.0,2627.2000000000003,2627.2000000000003
12.5,6.5,1.89,0.43,1.55,55.0,2564.9,2564.9
12.5,7.75,1.75,0.37,1.55,55.0,2647.3,2647.3
12.5,9.0,1.82,0.37,0.8,55.0,790.1,790.1
12.5,9.0,1.96,0.43,1.3,55.0,2729.5,2729.5
12.5,4.0,1.82,0.55,1.05,55.0,2240.5,2240.5
12.5,9.0,1.75,0.49,1.3,55.0,1571.0,1571.0
12.5,6.5,1.89,0.43,1.3,55.0,2496.5,2496.5
12.5,6.5,1.96,0.37,1.3,55.0,2275.5,2275.5
12.5,9.0,1.75,0.43,1.55,55.0,1723.8,1723.8
12.5,6.5,1.96,0.55,1.55,55.0,2959.7000000000003,2959.7000000000003
12.5,5.25,1.89,0.43,1.3,55.0,2413.5,2413.5
12.5,9.0,1.96,0.43,1.55,55.0,2816.8,2816.8
12.5,7.75,1.96,0.43,0.8,55.0,2458.2000000000003,2458.2000000000003
12.5,6.5,1.82,0.55,1.55,55.0,2987.1,2987.1
12.5,7.75,1.96,0.55,0.8,55.0,2957.9,2957.9
12.5,4.0,1.75,0.49,1.05,55.0,2010.3,2010.3
12.5,5.25,1.82,0.55,1.55,55.0,2794.9,2794.9
12.5,7.75,1.89,0.55,1.05,55.0,3050.5,3050.5
12.5,5.25,1.82,0.55,1.05,55.0,2708.0,2708.0
12.5,5.25,1.96,0.55,1.55,55.0,2698.1000000000004,2698.1000000000004
12.5,5.25,1.89,0.49,1.55,55.0,2585.4,2585.4
12.5,6.5,1.89,0.49,1.3,55.0,2684.2000000000003,2684.2000000000003
12.5,6.5,1.75,0.37,0.8,55.0,2293.0,2293.0
12.5,5.25,1.82,0.37,1.55,55.0,2179.8,2179.8
12.5,4.0,1.75,0.55,1.55,55.0,2277.8,2277.8
12.5,6.5,1.82,0.37,0.8,55.0,2269.7,2269.7
12.5,5.25,1.75,0.49,0.8,55.0,2556.1,2556.1
12.5,7.75,1.89,0.49,1.55,55.0,2892.3,2892.3
12.5,7.75,1.96,0.55,1.05,55.0,2973.3,2973.3
12.5,4.0,1.82,0.49,1.3,55.0,2028.8,2028.8
12.5,9.0,1.89,0.55,1.05,55.0,3235.1,3235.1
12.5,6.5,1.89,0.55,1.55,55.0,3054.2,3054.2
12.5,7.75,1.75,0.43,1.05,55.0,1881.3,1881.3
12.5,5.25,1.96,0.43,0.8,55.0,2316.3999999999996,2316.3999999999996
12.5,9.0,1.75,0.37,1.55,55.0,1695.1000000000001,1695.1000000000001
12.5,6.5,1.82,0.37,1.05,55.0,2329.4,2329.4
12.5,7.75,1.75,0.55,0.8,55.0,1191.6,1191.6
12.5,7.75,1.89,0.43,0.8,55.0,2490.2000000000003,2490.2000000000003
12.5,6.5,1.96,0.55,1.05,55.0,2860.1,2860.1
12.5,6.5,1.96,0.43,1.55,55.0,2486.8,2486.8
12.5,7.75,1.89,0.55,0.8,55.0,3035.6,3035.6
12.5,5.25,1.82,0.55,0.8,55.0,2691.3999999999996,2691.3999999999996
12.5,7.75,1.82,0.43,1.3,55.0,2676.7,2676.7
12.5,9.0,1.89,0.43,0.8,55.0,2667.0,2667.0
12.5,6.5,1.75,0.55,1.3,55.0,1734.5,1734.5
12.5,9.0,1.89,0.43,1.05,55.0,2752.9,2752.9
12.5,6.5,1.75,0.49,0.8,55.0,1581.6,1581.6
12.5,6.5,1.75,0.37,1.55,55.0,2471.0,2471.0
12.5,5.25,1.75,0.43,1.05,55.0,2374.4,2374.4
12.5,5.25,1.96,0.43,1.55,55.0,2391.1,2391.1
12.5,5.25,1.75,0.55,1.55,55.0,2869.1,2869.1
12.5,6.5,1.82,0.43,1.05,55.0,2481.1,2481.1
12.5,5.25,1.89,0.49,0.8,55.0,2508.5,2508.5
12.5,5.25,1.89,0.55,1.05,55.0,2708.0,2708.0
12.5,4.0,1.75,0.49,1.55,55.0,2044.0,2044.0
12.5,9.0,1.75,0.37,0.8,55.0,1402.0,1402.0
12.5,7.75,1.89,0.37,1.05,55.0,2363.7999999999997,2363.7999999999997
12.5,6.5,1.96,0.49,0.8,55.0,2509.5,2509.5
12.5,7.75,1.89,0.55,1.3,55.0,3104.5,3104.5
12.5,6.5,1.89,0.43,1.05,55.0,2481.9,2481.9
12.5,5.25,1.89,0.43,1.55,55.0,2430.6,2430.6
12.5,5.25,1.75,0.55,0.8,55.0,2768.3,2768.3
12.5,7.75,1.96,0.43,1.05,55.0,2601.3,2601.3
12.5,5.25,1.75,0.37,1.3,55.0,2163.6000000000004,2163.6000000000004
12.5,9.0,1.75,0.37,1.05,55.0,1510.5,1510.5
12.5,4.0,1.82,0.55,0.8,55.0,2224.7,2224.7
12.5,6.5,1.89,0.43,0.8,55.0,2387.6,2387.6
12.5,9.0,1.82,0.55,1.55,55.0,3440.4,3440.4
12.5,6.5,1.89,0.37,1.3,55.0,2297.1,2297.1
12.5,5.25,1.75,0.43,1.3,55.0,2410.4,2410.4
12.5,9.0,1.82,0.55,1.3,55.0,2074.3,2074.3
12.5,6.5,1.96,0.55,1.3,55.0,2909.8,2909.8
12.5,9.0,1.89,0.55,0.8,55.0,3132.1,3132.1
12.5,9.0,1.82,0.37,1.55,55.0,2617.2,2617.2
